cnn_key,midblock_rows,midblock_measure_types,midblock_n_measure_types,midblock_units_total,midblock_first_install_dt,midblock_last_install_dt,midblock_complete_rows,midblock_has_complete,midblock_statuses,midblock_neighborhoods,latest_pci_score,latest_pci_change_dt,latest_functional_class,has_latest_pci,midblock_age_days_as_of_latest_pci
1297000,1,['3-Lump Speed Cushion'],1,2.0,2025-11-01,2025-11-01,1,True,['Complete'],['Outer Richmond'],80.0,2025-07-24 08:20:36,Residential,True,-100.0
1300000,1,[],0,,,,0,False,['Pending design review and approval'],['Outer Sunset'],70.0,2025-09-06 09:10:52,Residential,True,
1301000,1,[],0,,,,0,False,['Pending design review and approval'],['Outer Sunset'],84.0,2025-09-06 09:10:52,Residential,True,
1302000,1,['3-Lump Speed Cushion'],1,2.0,2026-02-01,2026-02-01,1,True,['Complete'],['Outer Sunset'],83.0,2025-09-06 09:10:52,Residential,True,-148.0
1381000,1,['3-Lump Speed Cushion'],1,2.0,2026-02-01,2026-02-01,1,True,['Complete'],['Outer Sunset'],80.0,2025-09-06 09:10:53,Residential,True,-148.0
1383000,1,[],0,,,,0,False,['Pending data collection and evaluation'],['Outer Sunset'],71.0,2025-09-06 09:10:54,Residential,True,
1392000,1,['Speed Hump'],1,2.0,2021-03-01,2021-03-01,1,True,['Complete'],['Parkside'],82.0,2025-09-06 09:10:54,Residential,True,1650.0
1406000,1,['3-Lump Speed Cushion'],1,1.0,2026-03-01,2026-03-01,1,True,['Complete'],['Central Waterfront'],80.0,2025-09-29 09:10:54,Residential,True,-153.0
1409000,1,['3-Lump Speed Cushion'],1,1.0,2026-03-01,2026-03-01,1,True,['Complete'],['Potrero Hill'],81.0,2025-09-24 09:10:54,Residential,True,-158.0
1412000,1,['4-Lump Speed Cushion'],1,1.0,2022-04-01,2022-04-01,1,True,['Complete'],['Potrero Hill'],77.0,2025-09-23 09:10:54,Residential,True,1271.0
1450000,1,['3-Lump Speed Cushion'],1,2.0,2020-11-01,2020-11-01,1,True,['Complete'],['Dolores Heights'],90.0,2025-09-29 09:10:55,Residential,True,1793.0
1451000,1,['3-Lump Speed Cushion'],1,1.0,2021-02-01,2021-02-01,1,True,['Complete'],['Noe Valley'],68.0,2025-09-29 09:10:55,Residential,True,1701.0
1452000,1,['3-Lump Speed Cushion'],1,1.0,2021-02-01,2021-02-01,1,True,['Complete'],['Noe Valley'],71.0,2025-09-29 09:10:55,Residential,True,1701.0
1453000,1,['3-Lump Speed Cushion'],1,2.0,2020-11-01,2020-11-01,1,True,['Complete'],['Noe Valley'],75.0,2025-09-29 09:10:55,Residential,True,1793.0
1455000,1,['Speed Hump'],1,1.0,2015-07-01,2015-07-01,1,True,['Complete'],['Noe Valley'],83.0,2025-09-29 09:10:55,Residential,True,3743.0
1459000,1,[],0,,,,0,False,['Pending data collection and evaluation'],['Noe Valley'],76.0,2025-09-29 09:10:55,Residential,True,
1470000,1,[],0,,,,0,False,['Pending design review and approval'],['Lake'],79.0,2025-07-24 08:20:38,Residential,True,
1506000,1,['Chicane'],1,0.0,,,1,True,['Complete'],['Potrero Hill'],83.0,2024-09-01 07:46:09,Residential,True,
1507000,1,['Chicane'],1,0.0,,,1,True,['Complete'],['Potrero Hill'],80.0,2025-09-25 09:10:56,Residential,True,
1510000,1,['Speed Hump'],1,1.0,2017-04-01,2017-04-01,1,True,['Complete'],['The Mission'],93.0,2025-09-15 08:45:51,Residential,True,3089.0
1536000,1,['3-Lump Speed Cushion'],1,2.0,2022-11-01,2022-11-01,1,True,['Complete'],['Noe Valley'],83.0,2025-09-18 09:10:56,Residential,True,1052.0
1543000,2,['Speed Hump'],1,4.0,2021-03-01,2021-12-01,2,True,['Complete'],['Seacliff'],83.0,2025-08-12 08:20:38,Residential,True,1625.0
1547000,1,['3-Lump Speed Cushion'],1,2.0,2022-01-01,2022-01-01,1,True,['Complete'],['Outer Richmond'],76.0,2025-07-23 08:20:38,Residential,True,1299.0
1548000,1,['3-Lump Speed Cushion'],1,2.0,2022-02-01,2022-02-01,1,True,['Complete'],['Outer Richmond'],100.0,2025-07-23 08:20:38,Residential,True,1268.0
1550000,1,['3-Lump Speed Cushion'],1,2.0,2023-07-01,2023-07-01,1,True,['Complete'],['Outer Richmond'],81.0,2025-08-01 08:20:38,Residential,True,762.0
1561000,1,[],0,,,,0,False,['Pending design review and approval'],['Parkside'],76.0,2025-09-06 09:10:57,Residential,True,
1562000,1,['3-Lump Speed Cushion'],1,2.0,2026-02-01,2026-02-01,1,True,['Complete'],['Parkside'],78.0,2025-09-06 09:10:57,Residential,True,-148.0
1564000,1,['Speed Hump'],1,2.0,2019-08-01,2019-08-01,1,True,['Complete'],['Noe Valley'],69.0,2025-09-29 09:10:57,Residential,True,2251.0
1565000,1,[],0,,,,0,False,['Pending data collection and evaluation'],['Noe Valley'],69.0,2025-09-29 09:10:57,Residential,True,
1566000,1,['3-Lump Speed Cushion'],1,2.0,2022-04-01,2022-04-01,1,True,['Complete'],['Noe Valley'],77.0,2025-09-29 09:10:57,Residential,True,1277.0
1582000,1,['Speed Hump'],1,2.0,2022-02-01,2022-02-01,1,True,['Complete'],['Outer Richmond'],89.0,2024-06-03 10:47:24,Residential,True,853.0
1584000,1,[],0,,,,0,False,['Pending data collection and evaluation'],['Outer Sunset'],80.0,2025-09-06 09:10:57,Arterial,True,
1588000,1,['Speed Hump'],1,2.0,,,0,False,['Pending construction'],['Outer Sunset'],82.0,2025-09-06 09:10:57,Arterial,True,
1592000,1,[],0,,,,0,False,['Pending data collection and evaluation'],['Parkside'],84.0,2025-09-06 09:10:57,Arterial,True,
1599000,1,['Speed Hump'],1,1.0,2014-12-01,2014-12-01,1,True,['Complete'],['Noe Valley'],76.0,2025-09-16 09:10:58,Residential,True,3942.0
1600000,1,['Speed Hump'],1,2.0,,,1,True,['Complete'],['Noe Valley'],77.0,2025-09-16 09:10:58,Residential,True,
1601000,1,['Speed Hump'],1,2.0,2022-04-01,2022-04-01,1,True,['Complete'],['Noe Valley'],80.0,2025-09-16 09:10:58,Residential,True,1264.0
1614000,1,['Speed Hump'],1,2.0,2015-06-01,2015-06-01,1,True,['Complete'],['Central Sunset'],80.0,2025-09-16 09:10:58,Residential,True,3760.0
1623000,1,['5-Lump Speed Cushion'],1,2.0,,,1,True,['Complete'],['Parkside'],88.0,2025-09-06 09:10:58,Residential,True,
1628000,1,[],0,,,,0,False,['Pending data collection and evaluation'],['Bernal Heights'],56.0,2025-09-15 08:45:51,Residential,True,
1629000,1,[],0,,,,0,False,['Pending data collection and evaluation'],['Bernal Heights'],100.0,2025-12-10 10:02:27,Residential,True,
1631000,1,['3-Lump Speed Cushion'],1,2.0,,,0,False,['Pending construction'],['Noe Valley'],85.0,2025-09-21 09:10:59,Residential,True,
1632000,1,['Speed Hump'],1,1.0,2015-10-01,2015-10-01,1,True,['Complete'],['Noe Valley'],86.0,2025-09-21 09:10:59,Residential,True,3643.0
1633000,1,['3-Lump Speed Cushion'],1,2.0,2019-04-01,2019-04-01,1,True,['Complete'],['Noe Valley'],88.0,2025-09-21 09:10:59,Residential,True,2365.0
1634000,1,['3-Lump Speed Cushion'],1,2.0,2018-12-01,2018-12-01,1,True,['Complete'],['Noe Valley'],85.0,2025-09-21 09:10:59,Residential,True,2486.0
1638000,1,[],0,,,,0,False,['Pending data collection and evaluation'],['Seacliff'],77.0,2025-08-02 08:20:39,Residential,True,
1639000,1,[],0,,,,0,False,['Pending data collection and evaluation'],['Seacliff'],82.0,2025-08-02 08:20:39,Residential,True,
1640000,1,['3-Lump Speed Cushion'],1,2.0,,,0,False,['Pending construction'],['Outer Richmond'],77.0,2025-08-02 08:20:39,Residential,True,
1641000,1,['3-Lump Speed Cushion'],1,2.0,2021-03-01,2021-03-01,1,True,['Complete'],['Outer Richmond'],90.0,2025-08-02 08:20:39,Residential,True,1615.0
1644000,1,['Speed Hump'],1,2.0,2017-03-01,2017-03-01,1,True,['Complete'],['Inner Richmond'],85.0,2025-08-02 08:20:39,Residential,True,3076.0
1645000,1,['3-Lump Speed Cushion'],1,2.0,2023-07-01,2023-07-01,1,True,['Complete'],['Outer Richmond'],76.0,2025-08-02 08:20:39,Residential,True,763.0
1651000,1,['Speed Hump'],1,2.0,2015-04-01,2015-04-01,1,True,['Complete'],['Central Sunset'],81.0,2025-09-16 09:10:59,Residential,True,3821.0
1652000,1,['Speed Hump'],1,2.0,2021-02-01,2021-02-01,1,True,['Complete'],['Outer Sunset'],84.0,2025-09-16 09:10:59,Residential,True,1688.0
1679000,1,[],0,,,,0,False,['Pending design review and approval'],['Outer Richmond'],81.0,2025-08-02 08:20:39,Residential,True,
1682000,1,[],0,,,,0,False,['Pending data collection and evaluation'],['Outer Richmond'],74.0,2025-08-01 08:20:39,Residential,True,
1683000,1,['3-Lump Speed Cushion'],1,2.0,2026-02-01,2026-02-01,1,True,['Complete'],['Outer Sunset'],79.0,2025-09-16 09:11:00,Residential,True,-138.0
1686000,1,['Speed Table'],1,2.0,2025-07-01,2025-07-01,1,True,['Complete'],['Outer Sunset'],72.0,2025-09-16 09:11:00,Residential,True,77.0
1690000,1,[],0,,,,0,False,['Pending data collection and evaluation'],['Outer Sunset'],84.0,2025-09-16 09:11:00,Residential,True,
1699000,1,['Speed Hump'],1,2.0,2019-04-01,2019-04-01,1,True,['Complete'],['Seacliff'],85.0,2025-08-12 08:20:39,Residential,True,2325.0
1702000,1,[],0,,,,0,False,['Pending data collection and evaluation'],['Outer Richmond'],65.0,2025-08-17 08:20:39,Collector,True,
1704000,1,['3-Lump Speed Cushion'],1,2.0,2020-11-01,2020-11-01,1,True,['Complete'],['Outer Richmond'],83.0,2025-08-02 08:20:39,Residential,True,1735.0
1725000,1,['3-Lump Speed Cushion'],1,2.0,2025-12-01,2025-12-01,1,True,['Complete'],['Outer Richmond'],71.0,2025-08-01 08:20:39,Residential,True,-122.0
1726000,1,['Speed Hump'],1,1.0,2015-04-01,2015-04-01,1,True,['Complete'],['Central Sunset'],91.0,2025-09-16 09:11:01,Residential,True,3821.0
1735000,1,[],0,,,,0,False,['Pending data collection and evaluation'],['Parkside'],100.0,2024-10-17 13:27:35,Residential,True,
1739000,1,['Speed Hump'],1,2.0,2022-02-01,2022-02-01,1,True,['Complete'],['Parkside'],75.0,2025-09-06 09:11:02,Residential,True,1313.0
1743000,1,['3-Lump Speed Cushion'],1,2.0,2023-07-01,2023-07-01,1,True,['Complete'],['Outer Richmond'],76.0,2025-08-01 08:20:40,Residential,True,762.0
1744000,1,['3-Lump Speed Cushion'],1,2.0,2023-07-01,2023-07-01,1,True,['Complete'],['Outer Richmond'],77.0,2025-08-01 08:20:40,Residential,True,762.0
1745000,1,['3-Lump Speed Cushion'],1,2.0,2023-07-01,2023-07-01,1,True,['Complete'],['Outer Richmond'],74.0,2025-08-01 08:20:40,Residential,True,762.0
1746000,1,['3-Lump Speed Cushion'],1,2.0,2026-02-01,2026-02-01,1,True,['Complete'],['Outer Sunset'],78.0,2025-09-17 09:11:02,Residential,True,-137.0
1749000,1,['Speed Hump'],1,2.0,2017-09-01,2017-09-01,1,True,['Complete'],['Outer Sunset'],89.0,2025-09-17 09:11:02,Residential,True,2938.0
1754000,1,['Speed Hump'],1,2.0,2024-07-01,2024-07-01,1,True,['Complete'],['Outer Sunset'],92.0,2025-09-17 09:11:02,Residential,True,443.0
1755000,1,['3-Lump Speed Cushion'],1,2.0,2023-07-01,2023-07-01,1,True,['Complete'],['Parkside'],82.0,2025-09-17 09:11:02,Residential,True,809.0
1761000,1,['Speed Hump'],1,1.0,,,1,True,['Complete'],['Pine Lake Park'],77.0,2025-09-02 09:11:03,Residential,True,
1769000,1,['3-Lump Speed Cushion'],1,2.0,2023-08-01,2023-08-01,1,True,['Complete'],['Outer Sunset'],79.0,2025-09-01 09:11:03,Residential,True,762.0
1772000,1,['3-Lump Speed Cushion'],1,2.0,2023-08-01,2023-08-01,1,True,['Complete'],['Outer Sunset'],73.0,2025-09-01 09:11:03,Residential,True,762.0
1776000,1,['3-Lump Speed Cushion'],1,2.0,2023-08-01,2023-08-01,1,True,['Complete'],['Outer Sunset'],58.0,2025-09-01 09:11:03,Residential,True,762.0
1781000,1,['3-Lump Speed Cushion'],1,2.0,2026-03-01,2026-03-01,1,True,['Complete'],['Parkside'],80.0,2025-09-01 09:11:03,Residential,True,-181.0
1783000,1,['Speed Hump'],1,1.0,,,1,True,['Complete'],['Parkside'],83.0,2025-09-02 09:11:03,Residential,True,
1792000,1,['Speed Hump'],1,2.0,2021-01-01,2021-01-01,1,True,['Complete'],['Outer Richmond'],73.0,2025-08-17 08:20:41,Arterial,True,1689.0
1801000,1,['Speed Table'],1,1.0,2026-03-01,2026-03-01,1,True,['Complete'],['Outer Sunset'],65.0,2025-09-06 09:11:03,Residential,True,-176.0
1804000,1,['Speed Hump'],1,2.0,2017-08-01,2017-08-01,1,True,['Complete'],['Outer Sunset'],82.0,2025-09-06 09:11:03,Residential,True,2958.0
1809000,1,[],0,,,,0,False,['Pending data collection and evaluation'],['Outer Sunset'],79.0,2025-09-06 09:11:04,Residential,True,
1811000,1,[],0,,,,0,False,['Pending data collection and evaluation'],['Parkside'],76.0,2025-09-06 09:11:04,Residential,True,
1812000,1,[],0,,,,0,False,['Pending design review and approval'],['Parkside'],79.0,2025-09-06 09:11:04,Residential,True,
1813000,1,['Speed Hump'],1,2.0,2019-05-01,2019-05-01,1,True,['Complete'],['Parkside'],78.0,2025-09-06 09:11:04,Residential,True,2320.0
1816000,1,['Speed Hump'],1,1.0,,,1,True,['Complete'],['Parkside'],79.0,2025-09-02 09:11:04,Residential,True,
1817000,1,['Speed Hump'],1,1.0,,,1,True,['Complete'],['Parkside'],82.0,2025-09-02 09:11:04,Residential,True,
1821000,1,['3-Lump Speed Cushion'],1,2.0,2025-12-01,2025-12-01,1,True,['Complete'],['Outer Richmond'],84.0,2025-07-31 08:20:41,Residential,True,-123.0
1822000,1,['Speed Hump'],1,2.0,2021-01-01,2021-01-01,1,True,['Complete'],['Outer Richmond'],85.0,2025-07-31 08:20:41,Residential,True,1672.0
1823000,1,['3-Lump Speed Cushion'],1,2.0,2021-01-01,2021-01-01,1,True,['Complete'],['Outer Richmond'],78.0,2025-07-31 08:20:41,Residential,True,1672.0
1824000,1,['3-Lump Speed Cushion'],1,2.0,2023-10-01,2023-10-01,1,True,['Complete'],['Outer Richmond'],78.0,2025-07-31 08:20:41,Residential,True,669.0
1828000,1,['3-Lump Speed Cushion'],1,2.0,2026-03-01,2026-03-01,1,True,['Complete'],['Outer Sunset'],75.0,2025-09-17 09:11:04,Residential,True,-165.0
1830000,1,['3-Lump Speed Cushion'],1,2.0,2026-03-01,2026-03-01,1,True,['Complete'],['Outer Sunset'],83.0,2025-09-17 09:11:04,Residential,True,-165.0
1835000,1,['Speed Hump'],1,2.0,2024-07-01,2024-07-01,1,True,['Complete'],['Outer Sunset'],82.0,2025-09-08 09:11:05,Residential,True,434.0
1836000,1,['Speed Hump'],1,2.0,2022-02-01,2022-02-01,1,True,['Complete'],['Outer Sunset'],100.0,2025-01-15 00:00:00,Residential,True,1079.0
1837000,1,['Speed Hump'],1,1.0,2014-12-01,2014-12-01,1,True,['Complete'],['Outer Parkside'],55.0,2025-09-08 09:11:05,Residential,True,3934.0
1840000,1,['Speed Hump'],1,2.0,2022-02-01,2022-02-01,1,True,['Complete'],['Parkside'],82.0,2025-09-08 09:11:05,Residential,True,1315.0
1850000,1,['Speed Hump'],1,2.0,2018-10-01,2018-10-01,1,True,['Complete'],['Outer Richmond'],80.0,2025-07-31 08:20:42,Residential,True,2495.0
1853000,1,['3-Lump Speed Cushion'],1,2.0,2026-03-01,2026-03-01,1,True,['Complete'],['Outer Sunset'],100.0,2025-01-31 16:13:28,Residential,True,-394.0
1858000,1,[],0,,,,0,False,['Pending data collection and evaluation'],['Outer Sunset'],83.0,2025-09-08 09:11:05,Residential,True,
1862000,1,[],0,,,,0,False,['Pending data collection and evaluation'],['Parkside'],59.0,2025-09-08 09:11:05,Residential,True,
1868000,1,['Speed Hump'],1,2.0,2018-11-01,2018-11-01,1,True,['Complete'],['Outer Richmond'],82.0,2025-07-31 08:20:42,Residential,True,2464.0
1874000,1,[],0,,,,0,False,['Pending design review and approval'],['Outer Sunset'],84.0,2025-09-17 09:11:05,Residential,True,
1876000,1,['5-Lump Speed Cushion'],1,2.0,2017-05-01,2017-05-01,1,True,['Complete'],['Outer Sunset'],56.0,2025-09-01 09:11:06,Residential,True,3045.0
1896000,1,[],0,,,,0,False,['Pending design review and approval'],['Outer Sunset'],83.0,2025-09-01 09:11:06,Residential,True,
1900000,1,[],0,,,,0,False,['Pending data collection and evaluation'],['Outer Sunset'],83.0,2025-09-08 09:11:06,Residential,True,
1910000,1,['3-Lump Speed Cushion'],1,2.0,2017-12-01,2017-12-01,1,True,['Complete'],['Outer Sunset'],95.0,2025-09-17 09:11:06,Residential,True,2847.0
1912000,2,[],0,,,,0,False,['Pending design review and approval'],['Outer Sunset'],94.0,2025-09-17 09:11:06,Residential,True,
1917000,1,['3-Lump Speed Cushion'],1,2.0,2024-06-01,2024-06-01,1,True,['Complete'],['Outer Sunset'],79.0,2025-09-17 09:11:07,Residential,True,473.0
1919000,1,[],0,,,,0,False,['Pending data collection and evaluation'],[],93.0,2025-09-17 09:11:07,Residential,True,
1923000,1,[],0,,,,0,False,['Pending data collection and evaluation'],['Outer Sunset'],87.0,2025-09-08 09:11:07,Residential,True,
1930000,1,['3-Lump Speed Cushion'],1,2.0,2025-12-01,2025-12-01,1,True,['Complete'],['Outer Richmond'],86.0,2024-06-03 10:47:24,Residential,True,-546.0
1931000,1,['Speed Hump'],1,2.0,2017-08-01,2017-08-01,1,True,['Complete'],['Outer Richmond'],69.0,2025-07-31 08:20:43,Residential,True,2921.0
1932000,1,['3-Lump Speed Cushion'],1,2.0,2023-08-01,2023-08-01,1,True,['Complete'],['Outer Sunset'],84.0,2025-09-17 09:11:07,Residential,True,778.0
1934000,1,['Speed Hump'],1,2.0,2022-02-01,2022-02-01,1,True,['Complete'],['Outer Sunset'],81.0,2025-09-17 09:11:07,Residential,True,1324.0
1935000,2,[],0,,,,0,False,['Pending design review and approval'],"['Outer Richmond', 'Outer Sunset']",85.0,2025-09-17 09:11:08,Residential,True,
1938000,1,[],0,,,,0,False,['Pending data collection and evaluation'],['Outer Sunset'],81.0,2025-09-17 09:11:08,Residential,True,
1943000,1,['Speed Hump'],1,2.0,2020-01-01,2020-01-01,1,True,['Complete'],['Outer Sunset'],81.0,2025-09-17 09:11:09,Residential,True,2086.0
1945000,1,['3-Lump Speed Cushion'],1,2.0,2026-03-01,2026-03-01,1,True,['Complete'],['Outer Sunset'],57.0,2025-09-08 09:11:09,Residential,True,-174.0
